saat,gun_tipi,sicaklik,yagis,gorus_mesafesi,trafik_yogunlugu,hiz_limiti,ortalama_hiz,kavsak_yogunlugu,yol_tipi,zemin_durumu,isiklandirma,is_cikisi_saati,risk_score,kaza,suggestions
0,hafta_ici,1.0,yok,850,8,90,29.4,10,sehir_ici,islak,yeterli,0,0.6274,0,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac;takip_mesafesini_artir;kavsakta_dikkat"
12,hafta_ici,10.7,hafif,522,4,90,52.3,9,sehir_ici,kuru,yeterli,0,0.8043,1,kavsakta_dikkat
22,hafta_ici,19.6,yok,762,3,90,52.2,4,sehir_ici,kuru,yeterli,0,0.3508,0,farlari_ac
18,hafta_sonu,16.1,siddetli,211,2,30,30.7,8,kirsal,kuru,yeterli,1,0.9671,1,hizini_azalt;sis_farlarini_ac;hizini_dusur;kavsakta_dikkat
23,hafta_sonu,23.2,hafif,707,4,50,23.6,1,sehir_ici,kuru,yeterli,0,0.5414,0,farlari_ac
18,hafta_ici,9.0,hafif,727,10,110,32.3,8,sehir_ici,kuru,yeterli,1,0.8385,1,"saglam_sabit_hareket,serit_degisiminden_kacin;kavsakta_dikkat"
16,hafta_sonu,-2.5,yok,617,4,120,67.1,6,sehir_ici,kuru,yeterli,0,0.5364,1,normal_surec
12,hafta_ici,26.2,yok,731,10,110,51.1,8,otoyol,kuru,yeterli,0,0.6239,0,"saglam_sabit_hareket,serit_degisiminden_kacin;kavsakta_dikkat"
15,hafta_ici,5.6,yok,786,5,120,67.2,6,sehir_ici,karlı,yeterli,0,0.6321,1,takip_mesafesini_artir
7,hafta_ici,20.1,yok,980,7,70,36.3,3,sehir_ici,kuru,yeterli,0,0.2599,0,normal_surec
18,hafta_sonu,19.5,yok,495,9,70,19.0,8,sehir_ici,kuru,yeterli,1,0.8389,1,"saglam_sabit_hareket,serit_degisiminden_kacin;kavsakta_dikkat"
17,hafta_ici,-1.6,yok,736,2,70,43.8,5,sehir_ici,kuru,yeterli,1,0.4736,1,normal_surec
0,hafta_sonu,25.5,hafif,350,5,50,34.8,10,otoyol,kuru,yeterli,0,0.9024,1,farlari_ac;kavsakta_dikkat
13,hafta_sonu,9.3,yok,1120,10,110,36.5,5,sehir_ici,kuru,yeterli,0,0.2468,0,"saglam_sabit_hareket,serit_degisiminden_kacin"
18,hafta_ici,15.6,yok,991,9,120,55.1,7,otoyol,kuru,yeterli,1,0.4618,1,"saglam_sabit_hareket,serit_degisiminden_kacin"
14,hafta_ici,11.4,yok,861,3,110,86.8,6,kirsal,kuru,yeterli,0,0.3125,1,normal_surec
17,hafta_sonu,31.2,yok,681,1,90,82.0,9,otoyol,kuru,yeterli,1,0.579,1,hizini_dusur;kavsakta_dikkat
1,hafta_ici,28.4,yok,865,2,70,51.7,7,sehir_ici,kuru,yeterli,0,0.3,1,farlari_ac
21,hafta_sonu,-3.1,yok,830,6,50,33.7,3,kirsal,kuru,yetersiz,0,0.574,0,farlari_ac
16,hafta_sonu,37.6,hafif,894,5,70,36.2,5,sehir_ici,islak,yeterli,0,0.6068,1,takip_mesafesini_artir
17,hafta_ici,8.2,yok,1299,1,90,62.8,9,sehir_ici,karlı,yeterli,1,0.2633,0,takip_mesafesini_artir;kavsakta_dikkat
5,hafta_ici,36.0,yok,792,1,70,71.0,10,otoyol,kuru,yeterli,0,0.3937,0,farlari_ac;hizini_dusur;kavsakta_dikkat
18,hafta_sonu,12.4,yok,1049,4,120,61.9,2,sehir_ici,kuru,yeterli,1,0.2245,0,normal_surec
3,hafta_ici,11.6,hafif,769,4,110,83.9,1,otoyol,kuru,yeterli,0,0.4992,1,farlari_ac
0,hafta_ici,12.5,yok,792,6,50,23.9,8,sehir_ici,kuru,yeterli,0,0.4662,0,farlari_ac;kavsakta_dikkat
7,hafta_ici,11.0,hafif,344,6,50,25.4,8,kirsal,kuru,yeterli,0,0.8981,1,kavsakta_dikkat
22,hafta_ici,40.2,yok,460,10,90,24.2,2,sehir_ici,islak,yeterli,0,0.8239,1,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac;takip_mesafesini_artir"
6,hafta_sonu,14.2,hafif,829,6,70,44.1,8,sehir_ici,kuru,yetersiz,0,0.796,0,farlari_ac;kavsakta_dikkat
2,hafta_sonu,12.0,yok,942,1,110,72.8,5,sehir_ici,karlı,yeterli,0,0.3789,0,farlari_ac;takip_mesafesini_artir
9,hafta_ici,15.8,yok,1087,10,90,25.8,2,sehir_ici,kuru,yetersiz,0,0.4183,1,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac"
9,hafta_ici,5.3,yok,827,9,70,12.5,7,sehir_ici,kuru,yeterli,0,0.4839,0,"saglam_sabit_hareket,serit_degisiminden_kacin"
18,hafta_ici,31.0,yok,619,7,90,37.1,7,sehir_ici,kuru,yeterli,1,0.7209,1,normal_surec
13,hafta_sonu,0.3,yok,675,7,70,24.0,3,sehir_ici,islak,yeterli,0,0.6322,1,takip_mesafesini_artir
1,hafta_ici,8.9,hafif,358,7,110,44.4,1,sehir_ici,kuru,yeterli,0,0.8477,1,farlari_ac
0,hafta_ici,24.4,yok,1254,2,30,28.7,4,kirsal,islak,yeterli,0,0.1332,0,farlari_ac;hizini_dusur;takip_mesafesini_artir
22,hafta_ici,15.4,hafif,868,2,110,66.2,2,sehir_ici,kuru,yeterli,0,0.3714,0,farlari_ac
22,hafta_ici,20.5,hafif,606,6,90,43.2,4,sehir_ici,kuru,yetersiz,0,0.8634,1,farlari_ac
17,hafta_sonu,30.3,yok,544,7,110,42.3,8,sehir_ici,islak,yeterli,1,0.8601,0,takip_mesafesini_artir;kavsakta_dikkat
6,hafta_ici,25.0,hafif,689,3,30,11.5,2,sehir_ici,kuru,yeterli,0,0.5445,1,normal_surec
7,hafta_ici,16.4,yok,1379,4,90,55.3,1,sehir_ici,islak,yeterli,0,0.0848,0,takip_mesafesini_artir
0,hafta_ici,35.9,yok,1291,3,90,69.3,3,otoyol,kuru,yeterli,0,0.0734,0,farlari_ac
22,resmi_tatil,8.7,siddetli,247,7,90,35.7,10,sehir_ici,islak,yetersiz,0,0.9918,1,hizini_azalt;sis_farlarini_ac;farlari_ac;takip_mesafesini_artir;kavsakta_dikkat
2,hafta_ici,14.0,yok,929,7,110,43.3,7,sehir_ici,kuru,yeterli,0,0.3537,1,farlari_ac
23,hafta_ici,14.7,yok,988,4,90,51.5,6,sehir_ici,kuru,yeterli,0,0.2364,1,farlari_ac
22,hafta_ici,14.0,yok,1367,7,110,46.4,6,sehir_ici,kuru,yeterli,0,0.0973,0,farlari_ac
7,hafta_sonu,4.3,yok,1228,5,70,35.1,7,sehir_ici,kuru,yeterli,0,0.1345,0,normal_surec
21,hafta_ici,-0.8,siddetli,221,1,110,73.5,8,sehir_ici,islak,yeterli,0,0.9632,1,hizini_azalt;sis_farlarini_ac;farlari_ac;takip_mesafesini_artir;kavsakta_dikkat
14,hafta_ici,19.2,yok,876,10,50,12.7,3,sehir_ici,kuru,yeterli,0,0.4005,0,"saglam_sabit_hareket,serit_degisiminden_kacin"
4,hafta_ici,8.7,yok,855,4,110,85.1,3,kirsal,kuru,yeterli,0,0.2939,0,farlari_ac
2,hafta_sonu,34.1,yok,680,7,120,51.0,10,sehir_ici,kuru,yeterli,0,0.6231,1,farlari_ac;kavsakta_dikkat
18,hafta_ici,14.3,yok,1405,2,70,51.3,8,sehir_ici,kuru,yeterli,1,0.095,0,kavsakta_dikkat
0,hafta_sonu,12.5,yok,763,2,90,62.6,7,sehir_ici,kuru,yeterli,0,0.3794,0,farlari_ac
14,hafta_ici,25.9,yok,1147,1,90,91.0,10,kirsal,kuru,yeterli,0,0.155,0,hizini_dusur;kavsakta_dikkat
7,hafta_ici,19.0,yok,801,2,50,39.4,5,sehir_ici,kuru,yeterli,0,0.3201,0,normal_surec
1,hafta_ici,13.2,yok,856,10,90,26.1,4,sehir_ici,islak,yetersiz,0,0.763,0,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac;takip_mesafesini_artir"
2,hafta_sonu,8.6,hafif,579,8,70,39.7,6,kirsal,kuru,yeterli,0,0.8056,1,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac"
23,hafta_ici,45.0,yok,1163,8,110,42.7,9,sehir_ici,karlı,yeterli,0,0.4262,1,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac;takip_mesafesini_artir;kavsakta_dikkat"
13,hafta_sonu,18.6,hafif,553,8,110,47.7,6,sehir_ici,kuru,yetersiz,0,0.9153,1,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac"
23,hafta_sonu,25.8,hafif,394,1,110,95.7,8,otoyol,kuru,yeterli,0,0.8218,1,farlari_ac;kavsakta_dikkat
13,hafta_ici,4.8,hafif,603,1,90,61.4,1,sehir_ici,kuru,yeterli,0,0.563,0,normal_surec
10,hafta_sonu,9.2,hafif,461,10,110,32.9,6,sehir_ici,kuru,yeterli,0,0.8816,1,"saglam_sabit_hareket,serit_degisiminden_kacin"
15,hafta_sonu,36.1,yok,1463,4,70,42.0,2,sehir_ici,kuru,yeterli,0,0.0414,0,normal_surec
3,hafta_ici,29.0,yok,922,6,70,32.6,3,sehir_ici,islak,yeterli,0,0.3959,0,farlari_ac;takip_mesafesini_artir
19,hafta_ici,19.6,yok,799,8,90,37.3,6,otoyol,kuru,yeterli,1,0.5853,1,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac"
4,hafta_sonu,11.2,yok,1592,2,120,77.5,2,sehir_ici,islak,yeterli,0,0.0365,0,farlari_ac;takip_mesafesini_artir
21,hafta_ici,12.7,hafif,733,3,110,70.8,4,sehir_ici,kuru,yeterli,0,0.5525,1,farlari_ac
20,hafta_sonu,8.2,yok,730,6,90,40.4,6,sehir_ici,kuru,yetersiz,0,0.6958,1,farlari_ac
13,resmi_tatil,3.4,hafif,457,10,110,31.3,5,sehir_ici,kuru,yeterli,0,0.8752,1,"saglam_sabit_hareket,serit_degisiminden_kacin"
22,hafta_ici,24.2,yok,1142,4,70,48.8,6,sehir_ici,islak,yetersiz,0,0.4318,1,farlari_ac;takip_mesafesini_artir
15,hafta_ici,20.4,hafif,607,2,110,70.9,6,sehir_ici,kuru,yeterli,0,0.6671,1,normal_surec
17,hafta_ici,22.4,yok,1267,7,70,28.6,8,sehir_ici,islak,yeterli,1,0.3202,0,takip_mesafesini_artir;kavsakta_dikkat
6,hafta_ici,11.6,yok,801,4,70,54.2,9,otoyol,kuru,yeterli,0,0.436,0,kavsakta_dikkat
9,hafta_ici,17.6,yok,1210,8,90,34.8,5,sehir_ici,kuru,yetersiz,0,0.3209,0,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac"
6,hafta_ici,10.7,hafif,197,8,90,34.3,6,sehir_ici,kuru,yeterli,0,0.9398,1,"sis_farlarini_ac;saglam_sabit_hareket,serit_degisiminden_kacin"
0,hafta_ici,7.7,yok,953,7,90,39.8,6,sehir_ici,islak,yeterli,0,0.446,0,farlari_ac;takip_mesafesini_artir
22,hafta_sonu,31.7,siddetli,203,10,90,19.2,6,sehir_ici,kuru,yeterli,0,0.9716,1,"hizini_azalt;sis_farlarini_ac;saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac"
20,hafta_sonu,16.2,hafif,518,9,90,28.8,2,sehir_ici,kuru,yeterli,0,0.8048,1,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac"
18,hafta_ici,20.1,hafif,581,4,110,77.5,4,kirsal,islak,yeterli,1,0.8639,1,takip_mesafesini_artir
15,hafta_ici,23.4,yok,1341,7,110,46.5,1,sehir_ici,kuru,yetersiz,0,0.1678,0,farlari_ac
18,hafta_ici,16.3,hafif,392,10,70,22.6,1,sehir_ici,islak,yeterli,1,0.9469,1,"saglam_sabit_hareket,serit_degisiminden_kacin;takip_mesafesini_artir"
3,hafta_ici,17.4,hafif,206,10,120,32.9,1,sehir_ici,islak,yeterli,0,0.9564,1,"sis_farlarini_ac;saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac;takip_mesafesini_artir"
17,hafta_sonu,4.1,yok,688,1,90,80.8,7,otoyol,kuru,yeterli,1,0.5372,1,normal_surec
1,hafta_sonu,6.0,yok,1306,4,110,81.4,1,otoyol,islak,yetersiz,0,0.2303,0,farlari_ac;takip_mesafesini_artir
0,hafta_sonu,5.5,yok,506,2,90,67.8,6,sehir_ici,kuru,yetersiz,0,0.7776,1,farlari_ac
14,hafta_sonu,21.1,yok,828,9,70,38.3,2,otoyol,kuru,yeterli,0,0.4114,0,"saglam_sabit_hareket,serit_degisiminden_kacin"
4,hafta_ici,15.7,yok,1251,5,50,32.1,6,otoyol,kuru,yeterli,0,0.1203,0,farlari_ac
19,hafta_sonu,6.0,siddetli,245,3,110,64.0,6,sehir_ici,kuru,yeterli,1,0.9588,1,hizini_azalt;sis_farlarini_ac;farlari_ac
10,hafta_ici,20.8,yok,1338,4,90,67.9,3,otoyol,kuru,yeterli,0,0.0692,0,normal_surec
9,hafta_sonu,20.4,yok,389,6,110,57.5,8,sehir_ici,kuru,yeterli,0,0.787,0,kavsakta_dikkat
1,hafta_ici,8.1,siddetli,225,10,90,25.4,4,otoyol,kuru,yeterli,0,0.9653,1,"hizini_azalt;sis_farlarini_ac;saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac"
2,hafta_sonu,14.7,yok,1401,1,70,46.2,7,sehir_ici,kuru,yeterli,0,0.0533,0,farlari_ac
22,hafta_sonu,20.5,hafif,397,7,70,31.5,4,sehir_ici,kuru,yeterli,0,0.8581,1,farlari_ac
22,hafta_ici,6.4,yok,1310,8,110,42.5,1,sehir_ici,kuru,yeterli,0,0.0928,0,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac"
11,hafta_ici,20.7,yok,929,7,70,27.3,6,sehir_ici,islak,yeterli,0,0.4649,0,takip_mesafesini_artir
19,hafta_sonu,18.0,yok,1130,7,110,61.4,5,otoyol,kuru,yeterli,1,0.2717,0,farlari_ac
4,hafta_ici,5.0,yok,1379,9,70,24.5,9,sehir_ici,kuru,yetersiz,0,0.2756,0,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac;kavsakta_dikkat"
4,hafta_ici,17.2,yok,1128,4,110,59.5,9,sehir_ici,kuru,yeterli,0,0.188,1,farlari_ac;kavsakta_dikkat
5,hafta_ici,18.7,hafif,493,7,50,23.2,8,otoyol,kuru,yeterli,0,0.8513,1,farlari_ac;kavsakta_dikkat
8,hafta_ici,8.7,yok,1168,9,70,21.9,7,sehir_ici,kuru,yetersiz,0,0.4099,1,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac"
1,hafta_sonu,9.5,hafif,480,5,90,63.6,2,kirsal,kuru,yeterli,0,0.7674,1,farlari_ac
20,hafta_ici,4.9,yok,1082,2,90,48.2,8,sehir_ici,kuru,yeterli,0,0.1701,0,farlari_ac;kavsakta_dikkat
11,hafta_ici,10.5,yok,624,5,70,50.7,3,otoyol,kuru,yetersiz,0,0.7178,1,farlari_ac
2,hafta_ici,14.9,yok,1008,4,120,96.1,6,kirsal,kuru,yeterli,0,0.231,0,farlari_ac
19,hafta_ici,9.6,yok,1356,8,70,33.7,10,otoyol,kuru,yeterli,1,0.2072,0,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac;kavsakta_dikkat"
21,hafta_ici,0.2,hafif,546,5,70,47.1,7,kirsal,islak,yeterli,0,0.8633,1,farlari_ac;takip_mesafesini_artir
11,hafta_ici,8.1,siddetli,332,9,70,19.2,6,sehir_ici,kuru,yeterli,0,0.9516,1,"hizini_azalt;saglam_sabit_hareket,serit_degisiminden_kacin"
23,hafta_ici,10.8,hafif,1156,9,70,22.1,5,sehir_ici,kuru,yeterli,0,0.3449,0,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac"
16,hafta_ici,23.2,yok,991,3,90,51.8,4,sehir_ici,kuru,yetersiz,0,0.3678,1,farlari_ac
9,hafta_sonu,20.9,yok,1184,10,70,33.8,2,kirsal,kuru,yeterli,0,0.178,0,"saglam_sabit_hareket,serit_degisiminden_kacin"
23,hafta_ici,23.4,yok,1143,6,110,70.3,9,kirsal,karlı,yetersiz,0,0.6212,1,farlari_ac;takip_mesafesini_artir;kavsakta_dikkat
13,hafta_ici,7.6,hafif,640,6,70,21.9,7,sehir_ici,kuru,yetersiz,0,0.8707,1,farlari_ac
22,hafta_ici,16.4,yok,1236,4,110,64.5,7,sehir_ici,kuru,yeterli,0,0.1212,0,farlari_ac
16,hafta_ici,-9.2,yok,925,10,70,28.2,4,sehir_ici,kuru,yeterli,0,0.3823,1,"saglam_sabit_hareket,serit_degisiminden_kacin"
17,hafta_ici,19.3,yok,801,3,70,45.0,5,sehir_ici,kuru,yeterli,1,0.4434,0,normal_surec
18,hafta_ici,21.1,yok,542,1,30,27.0,6,sehir_ici,kuru,yeterli,1,0.6452,0,normal_surec
16,hafta_sonu,11.5,yok,897,7,110,66.1,2,otoyol,karlı,yeterli,0,0.5205,1,takip_mesafesini_artir
13,hafta_ici,18.0,yok,1270,5,90,51.2,4,sehir_ici,kuru,yetersiz,0,0.2104,0,farlari_ac
8,hafta_ici,-0.1,hafif,430,10,110,46.5,4,kirsal,kuru,yeterli,0,0.8805,1,"saglam_sabit_hareket,serit_degisiminden_kacin"
7,hafta_sonu,7.0,hafif,644,7,90,56.1,4,kirsal,kuru,yeterli,0,0.7213,1,normal_surec
1,hafta_ici,22.7,yok,963,1,110,106.1,7,otoyol,kuru,yeterli,0,0.2205,0,farlari_ac;hizini_dusur
12,hafta_ici,20.1,yok,813,8,90,25.0,7,sehir_ici,kuru,yeterli,0,0.4741,0,"saglam_sabit_hareket,serit_degisiminden_kacin"
6,hafta_ici,10.9,yok,444,3,30,19.3,7,kirsal,kuru,yeterli,0,0.6772,1,normal_surec
8,hafta_ici,23.1,siddetli,352,7,70,24.0,7,sehir_ici,kuru,yetersiz,0,0.9751,1,hizini_azalt;farlari_ac
21,hafta_sonu,16.4,siddetli,288,3,90,42.0,2,sehir_ici,kuru,yeterli,0,0.9041,1,hizini_azalt;sis_farlarini_ac;farlari_ac
21,hafta_sonu,10.0,hafif,1079,3,90,52.4,5,sehir_ici,kuru,yeterli,0,0.2768,0,farlari_ac
10,hafta_sonu,13.2,hafif,794,10,50,26.1,10,kirsal,kuru,yeterli,0,0.7589,0,"saglam_sabit_hareket,serit_degisiminden_kacin;kavsakta_dikkat"
13,hafta_ici,10.4,yok,1402,9,110,28.8,2,sehir_ici,kuru,yeterli,0,0.0793,0,"saglam_sabit_hareket,serit_degisiminden_kacin"
3,hafta_ici,3.2,hafif,285,2,90,62.4,5,sehir_ici,kuru,yeterli,0,0.8555,1,sis_farlarini_ac;farlari_ac
12,hafta_ici,27.6,yok,469,4,90,53.0,6,sehir_ici,kuru,yeterli,0,0.6633,1,normal_surec
1,hafta_ici,9.3,yok,1012,6,70,45.5,3,kirsal,kuru,yeterli,0,0.2237,0,farlari_ac
22,hafta_ici,6.7,hafif,393,3,90,60.5,6,sehir_ici,islak,yeterli,0,0.8911,1,farlari_ac;takip_mesafesini_artir
4,resmi_tatil,-0.3,yok,795,10,30,8.2,5,sehir_ici,islak,yeterli,0,0.6376,1,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac;takip_mesafesini_artir"
10,hafta_ici,-11.4,yok,1757,10,50,21.6,4,sehir_ici,buzlu,yeterli,0,0.1089,0,"saglam_sabit_hareket,serit_degisiminden_kacin;takip_mesafesini_artir"
5,hafta_ici,22.0,yok,1356,7,110,61.7,10,kirsal,karlı,yeterli,0,0.271,0,farlari_ac;takip_mesafesini_artir;kavsakta_dikkat
17,hafta_ici,22.9,yok,719,7,70,31.1,9,sehir_ici,islak,yeterli,1,0.7816,1,takip_mesafesini_artir;kavsakta_dikkat
20,hafta_ici,26.9,hafif,174,5,70,35.2,8,sehir_ici,karlı,yeterli,0,0.9724,1,sis_farlarini_ac;farlari_ac;takip_mesafesini_artir;kavsakta_dikkat
9,hafta_ici,13.5,yok,694,3,70,53.0,7,kirsal,islak,yeterli,0,0.6,0,takip_mesafesini_artir
3,hafta_sonu,11.8,yok,832,2,70,39.0,1,sehir_ici,kuru,yeterli,0,0.2334,0,farlari_ac
8,hafta_ici,9.9,yok,903,4,50,30.9,9,sehir_ici,kuru,yeterli,0,0.3434,1,kavsakta_dikkat
5,hafta_sonu,10.8,yok,616,4,70,59.9,9,kirsal,kuru,yeterli,0,0.6025,0,farlari_ac;kavsakta_dikkat
1,hafta_ici,26.2,yok,1338,8,90,34.8,6,sehir_ici,islak,yeterli,0,0.1839,0,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac;takip_mesafesini_artir"
16,hafta_sonu,14.7,yok,786,8,90,36.2,7,sehir_ici,kuru,yetersiz,0,0.7119,0,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac"
4,hafta_sonu,18.8,yok,1194,5,120,75.8,3,otoyol,islak,yeterli,0,0.1873,0,farlari_ac;takip_mesafesini_artir
5,hafta_ici,10.6,hafif,609,6,70,34.6,5,sehir_ici,kuru,yeterli,0,0.7344,0,farlari_ac
11,hafta_ici,28.2,siddetli,320,8,70,15.7,7,sehir_ici,kuru,yeterli,0,0.9515,1,"hizini_azalt;saglam_sabit_hareket,serit_degisiminden_kacin"
22,resmi_tatil,-4.0,yok,928,1,90,57.0,1,sehir_ici,kuru,yeterli,0,0.1646,0,farlari_ac
20,hafta_ici,2.8,yok,722,5,50,41.5,1,kirsal,islak,yeterli,0,0.5262,1,farlari_ac;takip_mesafesini_artir
9,hafta_sonu,18.8,yok,820,4,110,61.7,5,sehir_ici,kuru,yeterli,0,0.3435,0,normal_surec
21,hafta_ici,32.5,hafif,494,4,90,50.9,9,sehir_ici,islak,yeterli,0,0.8854,1,farlari_ac;takip_mesafesini_artir;kavsakta_dikkat
20,hafta_ici,12.7,yok,1619,2,50,35.4,7,sehir_ici,islak,yeterli,0,0.0473,0,farlari_ac;takip_mesafesini_artir
5,hafta_sonu,6.6,hafif,613,10,110,34.8,1,sehir_ici,kuru,yetersiz,0,0.8812,1,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac"
7,hafta_sonu,25.0,hafif,600,1,30,27.1,5,otoyol,kuru,yeterli,0,0.6429,1,hizini_dusur
1,hafta_ici,18.2,hafif,758,6,120,57.5,8,sehir_ici,kuru,yeterli,0,0.6677,1,farlari_ac;kavsakta_dikkat
11,hafta_sonu,27.9,siddetli,249,7,110,62.4,8,otoyol,kuru,yeterli,0,0.9628,1,hizini_azalt;sis_farlarini_ac;kavsakta_dikkat
12,hafta_ici,2.1,yok,1336,5,90,38.5,2,sehir_ici,kuru,yeterli,0,0.0682,0,normal_surec
20,hafta_ici,27.1,yok,888,8,50,23.6,7,otoyol,kuru,yeterli,0,0.4168,0,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac"
6,hafta_ici,-0.5,siddetli,214,9,70,24.9,10,sehir_ici,kuru,yeterli,0,0.9758,1,"hizini_azalt;sis_farlarini_ac;saglam_sabit_hareket,serit_degisiminden_kacin;kavsakta_dikkat"
9,hafta_ici,12.1,yok,705,2,70,43.8,5,sehir_ici,islak,yeterli,0,0.5234,1,takip_mesafesini_artir
12,hafta_sonu,19.1,yok,1555,4,70,37.3,9,sehir_ici,kuru,yeterli,0,0.0481,0,kavsakta_dikkat
16,hafta_ici,16.9,yok,979,9,90,43.8,3,kirsal,kuru,yeterli,0,0.3025,1,"saglam_sabit_hareket,serit_degisiminden_kacin"
20,hafta_ici,25.6,yok,647,5,120,62.4,1,sehir_ici,kuru,yeterli,0,0.4459,1,farlari_ac
13,hafta_ici,-3.3,hafif,635,3,70,44.2,4,sehir_ici,islak,yeterli,0,0.7486,0,takip_mesafesini_artir
1,hafta_ici,16.4,yok,804,6,90,33.9,7,sehir_ici,islak,yetersiz,0,0.7607,1,farlari_ac;takip_mesafesini_artir
21,hafta_ici,27.0,yok,883,3,90,56.8,1,sehir_ici,kuru,yeterli,0,0.2225,0,farlari_ac
10,hafta_sonu,15.6,siddetli,273,5,110,50.9,2,sehir_ici,islak,yeterli,0,0.9545,1,hizini_azalt;sis_farlarini_ac;takip_mesafesini_artir
0,hafta_ici,3.6,hafif,873,3,30,18.1,5,sehir_ici,islak,yeterli,0,0.577,1,farlari_ac;takip_mesafesini_artir
18,hafta_sonu,25.1,yok,1030,6,70,27.4,9,sehir_ici,kuru,yeterli,1,0.3818,0,kavsakta_dikkat
20,resmi_tatil,8.5,yok,786,10,110,35.5,1,sehir_ici,kuru,yeterli,0,0.4469,1,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac"
3,hafta_ici,6.8,yok,848,5,110,65.6,4,sehir_ici,kuru,yeterli,0,0.3306,0,farlari_ac
18,hafta_sonu,5.5,yok,1196,9,120,38.5,3,sehir_ici,kuru,yetersiz,1,0.425,0,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac"
20,hafta_sonu,13.0,yok,412,3,110,89.8,5,kirsal,kuru,yeterli,0,0.6777,0,farlari_ac
10,hafta_ici,16.8,yok,687,6,70,37.8,5,sehir_ici,kuru,yetersiz,0,0.7162,0,farlari_ac
7,hafta_ici,2.3,hafif,638,8,90,48.5,10,otoyol,kuru,yeterli,0,0.8163,0,"saglam_sabit_hareket,serit_degisiminden_kacin;kavsakta_dikkat"
10,hafta_ici,4.4,yok,487,7,30,12.2,2,sehir_ici,islak,yeterli,0,0.7597,1,takip_mesafesini_artir
3,hafta_ici,8.1,yok,906,6,90,58.8,5,kirsal,kuru,yeterli,0,0.3266,1,farlari_ac
16,hafta_sonu,5.5,yok,856,2,90,68.9,9,sehir_ici,karlı,yeterli,0,0.5552,1,takip_mesafesini_artir;kavsakta_dikkat
6,hafta_ici,15.4,yok,1263,7,90,34.4,5,sehir_ici,kuru,yeterli,0,0.1261,0,normal_surec
7,hafta_sonu,18.6,hafif,554,8,120,41.9,10,sehir_ici,kuru,yeterli,0,0.8528,1,"saglam_sabit_hareket,serit_degisiminden_kacin;kavsakta_dikkat"
2,hafta_ici,17.2,yok,1356,1,90,67.0,2,sehir_ici,kuru,yeterli,0,0.0449,0,farlari_ac
21,hafta_ici,17.3,yok,1023,9,70,33.4,7,sehir_ici,kuru,yetersiz,0,0.5452,1,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac"
1,resmi_tatil,31.7,yok,1532,4,50,38.9,6,kirsal,buzlu,yeterli,0,0.1496,0,farlari_ac;takip_mesafesini_artir
22,hafta_ici,19.2,siddetli,145,8,110,47.2,7,otoyol,islak,yeterli,0,0.9848,1,"hizini_azalt;sis_farlarini_ac;saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac;takip_mesafesini_artir"
14,hafta_ici,22.8,yok,1485,10,50,16.0,8,sehir_ici,kuru,yeterli,0,0.0995,0,"saglam_sabit_hareket,serit_degisiminden_kacin;kavsakta_dikkat"
23,hafta_ici,10.9,yok,876,7,50,18.4,10,sehir_ici,karlı,yeterli,0,0.6648,0,farlari_ac;takip_mesafesini_artir;kavsakta_dikkat
21,hafta_ici,24.4,yok,1442,10,70,29.0,5,otoyol,kuru,yeterli,0,0.0956,0,"saglam_sabit_hareket,serit_degisiminden_kacin;farlari_ac"
21,hafta_ici,10.4,hafif,813,7,90,31.0,2,sehir_ici,kuru,yeterli,0,0.5393,1,farlari_ac
4,hafta_ici,19.1,yok,144,2,50,25.3,7,sehir_ici,kuru,yeterli,0,0.8426,1,hizini_azalt;sis_farlarini_ac;farlari_ac
23,hafta_ici,1.3,yok,1143,1,120,82.5,7,sehir_ici,kuru,yeterli,0,0.1242,1,farlari_ac
